,symbol,timestamp,type,strike_price,expiration,bid_price,bid_amount,ask_price,ask_amount,mark_price,mark_iv,underlying_price,delta,theta,datetime,expiration_datetime,days_to_expiration
182956,ETH-24APR20-220-P,1583022129627000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.121993,87.76,225.04,-0.40663,-0.27207,2020-03-01 00:22:09.627,2020-04-24 08:00:00,54 days 07:37:50.373000
182984,ETH-24APR20-200-P,1583022129627000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078859,87.77,225.04,-0.30232,-0.24472,2020-03-01 00:22:09.627,2020-04-24 08:00:00,54 days 07:37:50.373000
183312,ETH-24APR20-300-C,1583022133654000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049539,93.27,225.03,0.26787,-0.24545999999999998,2020-03-01 00:22:13.654,2020-04-24 08:00:00,54 days 07:37:46.346000
183308,ETH-24APR20-260-C,1583022133654000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083367,90.02,225.03,0.40425,-0.27865999999999996,2020-03-01 00:22:13.654,2020-04-24 08:00:00,54 days 07:37:46.346000
183457,ETH-24APR20-280-C,1583022135034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.06302100000000001,90.92,225.04,0.3272,-0.26221,2020-03-01 00:22:15.034,2020-04-24 08:00:00,54 days 07:37:44.966000
183450,ETH-24APR20-200-P,1583022135034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07888300000000001,87.78,225.04,-0.30235,-0.24475999999999998,2020-03-01 00:22:15.034,2020-04-24 08:00:00,54 days 07:37:44.966000
183464,ETH-24APR20-240-C,1583022135036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10828399999999999,87.86,225.04,0.49186,-0.28005,2020-03-01 00:22:15.036,2020-04-24 08:00:00,54 days 07:37:44.964000
183656,ETH-24APR20-220-P,1583022135668000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12202400000000001,87.77,225.04,-0.40664,-0.27212,2020-03-01 00:22:15.668,2020-04-24 08:00:00,54 days 07:37:44.332000
184006,ETH-24APR20-300-C,1583022139696000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049559,93.33,224.98,0.26786,-0.24554,2020-03-01 00:22:19.696,2020-04-24 08:00:00,54 days 07:37:40.304000
184010,ETH-24APR20-260-C,1583022139696000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083386,90.08,224.98,0.40415999999999996,-0.27876,2020-03-01 00:22:19.696,2020-04-24 08:00:00,54 days 07:37:40.304000
184130,ETH-24APR20-200-P,1583022141034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07886699999999999,87.7,224.98,-0.30256,-0.24453000000000003,2020-03-01 00:22:21.034,2020-04-24 08:00:00,54 days 07:37:38.966000
184138,ETH-24APR20-280-C,1583022141034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063045,90.98,224.98,0.32714,-0.26231,2020-03-01 00:22:21.034,2020-04-24 08:00:00,54 days 07:37:38.966000
184142,ETH-24APR20-240-C,1583022141036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10830999999999999,87.95,224.98,0.49168,-0.28024,2020-03-01 00:22:21.036,2020-04-24 08:00:00,54 days 07:37:38.964000
184459,ETH-24APR20-220-P,1583022142717000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122151,87.75,224.97,-0.40699,-0.27203,2020-03-01 00:22:22.717,2020-04-24 08:00:00,54 days 07:37:37.283000
184677,ETH-24APR20-260-C,1583022145739000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083317,90.02,224.99,0.40406,-0.27859,2020-03-01 00:22:25.739,2020-04-24 08:00:00,54 days 07:37:34.261000
184663,ETH-24APR20-300-C,1583022145739000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049519,93.29,224.99,0.26776,-0.2454,2020-03-01 00:22:25.739,2020-04-24 08:00:00,54 days 07:37:34.261000
184781,ETH-24APR20-280-C,1583022146746000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.062985,90.93,224.99,0.32700999999999997,-0.26214,2020-03-01 00:22:26.746,2020-04-24 08:00:00,54 days 07:37:33.254000
184782,ETH-24APR20-200-P,1583022146746000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078996,87.8,224.99,-0.3026,-0.24485,2020-03-01 00:22:26.746,2020-04-24 08:00:00,54 days 07:37:33.254000
184821,ETH-24APR20-240-C,1583022146747000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108208,87.87,224.99,0.49158999999999997,-0.28001,2020-03-01 00:22:26.747,2020-04-24 08:00:00,54 days 07:37:33.253000
185073,ETH-24APR20-220-P,1583022147754000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122177,87.79,224.99,-0.4069,-0.27215,2020-03-01 00:22:27.754,2020-04-24 08:00:00,54 days 07:37:32.246000
185262,ETH-24APR20-300-C,1583022150774000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049544,93.3,225.0,0.26784,-0.24548000000000003,2020-03-01 00:22:30.774,2020-04-24 08:00:00,54 days 07:37:29.226000
185266,ETH-24APR20-260-C,1583022150774000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083348,90.04,225.0,0.40414,-0.27865,2020-03-01 00:22:30.774,2020-04-24 08:00:00,54 days 07:37:29.226000
185371,ETH-24APR20-200-P,1583022151783000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07898200000000001,87.8,225.0,-0.30256,-0.24485,2020-03-01 00:22:31.783,2020-04-24 08:00:00,54 days 07:37:28.217000
185387,ETH-24APR20-280-C,1583022151783000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.06301,90.94,225.0,0.32709,-0.26221,2020-03-01 00:22:31.783,2020-04-24 08:00:00,54 days 07:37:28.217000
185461,ETH-24APR20-240-C,1583022151783000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10823599999999998,87.88,225.0,0.49166000000000004,-0.28005,2020-03-01 00:22:31.783,2020-04-24 08:00:00,54 days 07:37:28.217000
185751,ETH-24APR20-220-P,1583022154733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12213900000000001,87.78,225.0,-0.40686,-0.27213000000000004,2020-03-01 00:22:34.733,2020-04-24 08:00:00,54 days 07:37:25.267000
185905,ETH-24APR20-260-C,1583022155810000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083374,90.05,225.0,0.40418000000000004,-0.27871999999999997,2020-03-01 00:22:35.810,2020-04-24 08:00:00,54 days 07:37:24.190000
185894,ETH-24APR20-300-C,1583022155810000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049564,93.32,225.0,0.26789,-0.24556,2020-03-01 00:22:35.810,2020-04-24 08:00:00,54 days 07:37:24.190000
186048,ETH-24APR20-200-P,1583022156816000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07897799999999999,87.8,225.0,-0.30256,-0.24484,2020-03-01 00:22:36.816,2020-04-24 08:00:00,54 days 07:37:23.184000
186082,ETH-24APR20-240-C,1583022156816000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108261,87.9,225.0,0.49168999999999996,-0.2801,2020-03-01 00:22:36.816,2020-04-24 08:00:00,54 days 07:37:23.184000
186091,ETH-24APR20-280-C,1583022156817000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063038,90.96,225.0,0.32715,-0.26228,2020-03-01 00:22:36.817,2020-04-24 08:00:00,54 days 07:37:23.183000
186454,ETH-24APR20-220-P,1583022160733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122155,87.76,224.98,-0.40697,-0.27205999999999997,2020-03-01 00:22:40.733,2020-04-24 08:00:00,54 days 07:37:19.267000
186553,ETH-24APR20-200-P,1583022162034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078984,87.78,224.98,-0.30263,-0.24479,2020-03-01 00:22:42.034,2020-04-24 08:00:00,54 days 07:37:17.966000
186554,ETH-24APR20-280-C,1583022162034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063046,90.99,224.98,0.32713000000000003,-0.26232,2020-03-01 00:22:42.034,2020-04-24 08:00:00,54 days 07:37:17.966000
186565,ETH-24APR20-240-C,1583022162036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10826600000000002,87.92,224.98,0.49162,-0.28015999999999996,2020-03-01 00:22:42.036,2020-04-24 08:00:00,54 days 07:37:17.964000
186685,ETH-24APR20-260-C,1583022162580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083397,90.09,224.98,0.40417,-0.2788,2020-03-01 00:22:42.580,2020-04-24 08:00:00,54 days 07:37:17.420000
186683,ETH-24APR20-300-C,1583022162580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049586,93.35,224.98,0.26793,-0.24564,2020-03-01 00:22:42.580,2020-04-24 08:00:00,54 days 07:37:17.420000
187071,ETH-24APR20-220-P,1583022166732000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12221099999999999,87.8,224.98,-0.40693,-0.27219,2020-03-01 00:22:46.732,2020-04-24 08:00:00,54 days 07:37:13.268000
187282,ETH-24APR20-200-P,1583022168034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.079026,87.82,224.98,-0.30264,-0.2449,2020-03-01 00:22:48.034,2020-04-24 08:00:00,54 days 07:37:11.966000
187283,ETH-24APR20-280-C,1583022168034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063044,90.98,224.98,0.32714,-0.26231,2020-03-01 00:22:48.034,2020-04-24 08:00:00,54 days 07:37:11.966000
187293,ETH-24APR20-240-C,1583022168036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108249,87.91,224.98,0.49162,-0.28010999999999997,2020-03-01 00:22:48.036,2020-04-24 08:00:00,54 days 07:37:11.964000
187410,ETH-24APR20-260-C,1583022168580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083398,90.08,224.98,0.40418000000000004,-0.2788,2020-03-01 00:22:48.580,2020-04-24 08:00:00,54 days 07:37:11.420000
187414,ETH-24APR20-300-C,1583022168580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049593,93.35,224.98,0.26795,-0.24566,2020-03-01 00:22:48.580,2020-04-24 08:00:00,54 days 07:37:11.420000
187816,ETH-24APR20-220-P,1583022172732000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12221800000000001,87.81,224.98,-0.40693,-0.2722,2020-03-01 00:22:52.732,2020-04-24 08:00:00,54 days 07:37:07.268000
187910,ETH-24APR20-280-C,1583022174034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063052,90.99,224.98,0.32715,-0.26234,2020-03-01 00:22:54.034,2020-04-24 08:00:00,54 days 07:37:05.966000
187915,ETH-24APR20-200-P,1583022174034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.079033,87.82,224.98,-0.30265,-0.24491,2020-03-01 00:22:54.034,2020-04-24 08:00:00,54 days 07:37:05.966000
187926,ETH-24APR20-240-C,1583022174036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108254,87.91,224.98,0.49162,-0.28012,2020-03-01 00:22:54.036,2020-04-24 08:00:00,54 days 07:37:05.964000
188038,ETH-24APR20-260-C,1583022174580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.08342000000000001,90.09,224.99,0.40424,-0.27884000000000003,2020-03-01 00:22:54.580,2020-04-24 08:00:00,54 days 07:37:05.420000
188039,ETH-24APR20-300-C,1583022174580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049614,93.36,224.99,0.26802,-0.24572,2020-03-01 00:22:54.580,2020-04-24 08:00:00,54 days 07:37:05.420000
188433,ETH-24APR20-220-P,1583022177963000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122217,87.83,225.0,-0.40683,-0.27229000000000003,2020-03-01 00:22:57.963,2020-04-24 08:00:00,54 days 07:37:02.037000
188559,ETH-24APR20-200-P,1583022180034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07903400000000001,87.84,225.0,-0.30258,-0.24497,2020-03-01 00:23:00.034,2020-04-24 08:00:00,54 days 07:36:59.966000
188564,ETH-24APR20-280-C,1583022180035000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063076,90.99,225.0,0.32724000000000003,-0.26239,2020-03-01 00:23:00.035,2020-04-24 08:00:00,54 days 07:36:59.965000
188567,ETH-24APR20-240-C,1583022180035000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108275,87.9,225.0,0.4917,-0.28013000000000005,2020-03-01 00:23:00.035,2020-04-24 08:00:00,54 days 07:36:59.965000
188684,ETH-24APR20-260-C,1583022180580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083441,90.1,225.0,0.4043,-0.27888,2020-03-01 00:23:00.580,2020-04-24 08:00:00,54 days 07:36:59.420000
188682,ETH-24APR20-300-C,1583022180580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049631,93.37,225.0,0.26808000000000004,-0.24578000000000003,2020-03-01 00:23:00.580,2020-04-24 08:00:00,54 days 07:36:59.420000
189060,ETH-24APR20-220-P,1583022184733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.1222,87.83,225.0,-0.40681999999999996,-0.27226999999999996,2020-03-01 00:23:04.733,2020-04-24 08:00:00,54 days 07:36:55.267000
189161,ETH-24APR20-200-P,1583022186032000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.079024,87.84,225.0,-0.30257,-0.24495999999999998,2020-03-01 00:23:06.032,2020-04-24 08:00:00,54 days 07:36:53.968000
189165,ETH-24APR20-280-C,1583022186034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063106,91.01,225.0,0.32731,-0.26247,2020-03-01 00:23:06.034,2020-04-24 08:00:00,54 days 07:36:53.966000
189171,ETH-24APR20-240-C,1583022186036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108305,87.92,225.0,0.49175,-0.28019,2020-03-01 00:23:06.036,2020-04-24 08:00:00,54 days 07:36:53.964000
189281,ETH-24APR20-260-C,1583022186580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.08348,90.12,225.0,0.40437,-0.27897,2020-03-01 00:23:06.580,2020-04-24 08:00:00,54 days 07:36:53.420000
189283,ETH-24APR20-300-C,1583022186580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049663,93.39,225.0,0.26816999999999996,-0.24588000000000002,2020-03-01 00:23:06.580,2020-04-24 08:00:00,54 days 07:36:53.420000
189751,ETH-24APR20-220-P,1583022190733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122206,87.85,225.01,-0.40674,-0.27235,2020-03-01 00:23:10.733,2020-04-24 08:00:00,54 days 07:36:49.267000
189799,ETH-24APR20-240-C,1583022191054000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10830899999999999,87.91,225.01,0.49178999999999995,-0.28015999999999996,2020-03-01 00:23:11.054,2020-04-24 08:00:00,54 days 07:36:48.946000
189796,ETH-24APR20-280-C,1583022191054000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063113,91.0,225.01,0.32736,-0.26248,2020-03-01 00:23:11.054,2020-04-24 08:00:00,54 days 07:36:48.946000
189793,ETH-24APR20-200-P,1583022191054000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.079029,87.86,225.01,-0.30251999999999996,-0.24500999999999998,2020-03-01 00:23:11.054,2020-04-24 08:00:00,54 days 07:36:48.946000
190044,ETH-24APR20-260-C,1583022192061000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.08349,90.11,225.01,0.40442,-0.27897,2020-03-01 00:23:12.061,2020-04-24 08:00:00,54 days 07:36:47.939000
190023,ETH-24APR20-300-C,1583022192061000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049672,93.39,225.01,0.26821,-0.24591,2020-03-01 00:23:12.061,2020-04-24 08:00:00,54 days 07:36:47.939000
190399,ETH-24APR20-220-P,1583022196733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122123,87.91,225.09,-0.40634000000000003,-0.27255999999999997,2020-03-01 00:23:16.733,2020-04-24 08:00:00,54 days 07:36:43.267000
190925,ETH-24APR20-200-P,1583022198034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07897,87.91,225.09,-0.30222,-0.24511999999999998,2020-03-01 00:23:18.034,2020-04-24 08:00:00,54 days 07:36:41.966000
190917,ETH-24APR20-280-C,1583022198034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063172,90.98,225.09,0.32763000000000003,-0.2626,2020-03-01 00:23:18.034,2020-04-24 08:00:00,54 days 07:36:41.966000
190933,ETH-24APR20-240-C,1583022198036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108383,87.87,225.09,0.49213,-0.28015,2020-03-01 00:23:18.036,2020-04-24 08:00:00,54 days 07:36:41.964000
191053,ETH-24APR20-300-C,1583022198580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049727999999999994,93.38,225.09,0.26847,-0.24608000000000002,2020-03-01 00:23:18.580,2020-04-24 08:00:00,54 days 07:36:41.420000
191057,ETH-24APR20-260-C,1583022198580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083564,90.09,225.09,0.40474,-0.27905,2020-03-01 00:23:18.580,2020-04-24 08:00:00,54 days 07:36:41.420000
191338,ETH-24APR20-220-P,1583022202733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12201500000000001,87.82,225.08,-0.40643,-0.27229000000000003,2020-03-01 00:23:22.733,2020-04-24 08:00:00,54 days 07:36:37.267000
191558,ETH-24APR20-240-C,1583022203138000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108448,87.97,225.04,0.49201999999999996,-0.2804,2020-03-01 00:23:23.138,2020-04-24 08:00:00,54 days 07:36:36.862000
191519,ETH-24APR20-200-P,1583022203138000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078912,87.8,225.04,-0.30236999999999997,-0.24481999999999998,2020-03-01 00:23:23.138,2020-04-24 08:00:00,54 days 07:36:36.862000
191528,ETH-24APR20-280-C,1583022203139000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063225,91.06,225.04,0.32766,-0.26278,2020-03-01 00:23:23.139,2020-04-24 08:00:00,54 days 07:36:36.861000
191698,ETH-24APR20-300-C,1583022204580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049779000000000004,93.46,225.04,0.26854,-0.24625999999999998,2020-03-01 00:23:24.580,2020-04-24 08:00:00,54 days 07:36:35.420000
191694,ETH-24APR20-260-C,1583022204580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083631,90.19,225.04,0.40471999999999997,-0.27928000000000003,2020-03-01 00:23:24.580,2020-04-24 08:00:00,54 days 07:36:35.420000
192084,ETH-24APR20-220-P,1583022208732000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.12214100000000001,87.84,225.04,-0.40662,-0.27234,2020-03-01 00:23:28.732,2020-04-24 08:00:00,54 days 07:36:31.268000
192209,ETH-24APR20-280-C,1583022210034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063183,91.03,225.04,0.32756,-0.26266999999999996,2020-03-01 00:23:30.034,2020-04-24 08:00:00,54 days 07:36:29.966000
192200,ETH-24APR20-200-P,1583022210034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078984,87.86,225.04,-0.30241,-0.24499,2020-03-01 00:23:30.034,2020-04-24 08:00:00,54 days 07:36:29.966000
192215,ETH-24APR20-240-C,1583022210036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10838199999999999,87.93,225.04,0.49195,-0.28026,2020-03-01 00:23:30.036,2020-04-24 08:00:00,54 days 07:36:29.964000
192321,ETH-24APR20-260-C,1583022210187000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083589,90.17,225.03,0.40463000000000005,-0.27919,2020-03-01 00:23:30.187,2020-04-24 08:00:00,54 days 07:36:29.813000
192298,ETH-24APR20-300-C,1583022210188000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049755,93.44,225.03,0.26846,-0.24618,2020-03-01 00:23:30.188,2020-04-24 08:00:00,54 days 07:36:29.812000
192744,ETH-24APR20-220-P,1583022214733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122173,87.87,225.04,-0.40660999999999997,-0.27241,2020-03-01 00:23:34.733,2020-04-24 08:00:00,54 days 07:36:25.267000
192832,ETH-24APR20-200-P,1583022216032000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07900800000000001,87.87,225.04,-0.30241999999999997,-0.24504,2020-03-01 00:23:36.032,2020-04-24 08:00:00,54 days 07:36:23.968000
192837,ETH-24APR20-280-C,1583022216034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063182,91.03,225.04,0.32756,-0.26266999999999996,2020-03-01 00:23:36.034,2020-04-24 08:00:00,54 days 07:36:23.966000
192847,ETH-24APR20-240-C,1583022216036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10836900000000001,87.92,225.04,0.49194,-0.28024,2020-03-01 00:23:36.036,2020-04-24 08:00:00,54 days 07:36:23.964000
192957,ETH-24APR20-300-C,1583022216580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049752,93.44,225.04,0.26846,-0.24616999999999997,2020-03-01 00:23:36.580,2020-04-24 08:00:00,54 days 07:36:23.420000
192958,ETH-24APR20-260-C,1583022216580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083582,90.15,225.04,0.40464,-0.27915999999999996,2020-03-01 00:23:36.580,2020-04-24 08:00:00,54 days 07:36:23.420000
193342,ETH-24APR20-220-P,1583022220733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122154,87.85,225.04,-0.40662,-0.27237,2020-03-01 00:23:40.733,2020-04-24 08:00:00,54 days 07:36:19.267000
193429,ETH-24APR20-200-P,1583022222034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.078998,87.86,225.03,-0.30243000000000003,-0.24500999999999998,2020-03-01 00:23:42.034,2020-04-24 08:00:00,54 days 07:36:17.966000
193435,ETH-24APR20-280-C,1583022222034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063204,91.05,225.03,0.3276,-0.26273,2020-03-01 00:23:42.034,2020-04-24 08:00:00,54 days 07:36:17.966000
193445,ETH-24APR20-240-C,1583022222036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10839000000000001,87.94,225.03,0.49195,-0.28029,2020-03-01 00:23:42.036,2020-04-24 08:00:00,54 days 07:36:17.964000
193658,ETH-24APR20-260-C,1583022222580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083611,90.18,225.03,0.40468000000000004,-0.27924,2020-03-01 00:23:42.580,2020-04-24 08:00:00,54 days 07:36:17.420000
193662,ETH-24APR20-300-C,1583022222580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049776999999999995,93.46,225.03,0.26853,-0.24625999999999998,2020-03-01 00:23:42.580,2020-04-24 08:00:00,54 days 07:36:17.420000
193939,ETH-24APR20-220-P,1583022226733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122169,87.86,225.03,-0.40663,-0.27239,2020-03-01 00:23:46.733,2020-04-24 08:00:00,54 days 07:36:13.267000
194134,ETH-24APR20-200-P,1583022228034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07900700000000001,87.87,225.03,-0.30243000000000003,-0.24503000000000003,2020-03-01 00:23:48.034,2020-04-24 08:00:00,54 days 07:36:11.966000
194136,ETH-24APR20-280-C,1583022228034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063205,91.05,225.03,0.32761,-0.26273,2020-03-01 00:23:48.034,2020-04-24 08:00:00,54 days 07:36:11.966000
194138,ETH-24APR20-240-C,1583022228036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10838699999999998,87.94,225.03,0.49195,-0.28028000000000003,2020-03-01 00:23:48.036,2020-04-24 08:00:00,54 days 07:36:11.964000
194389,ETH-24APR20-260-C,1583022228580000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083621,90.19,225.02,0.40467,-0.27926999999999996,2020-03-01 00:23:48.580,2020-04-24 08:00:00,54 days 07:36:11.420000
194390,ETH-24APR20-300-C,1583022228580000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049788,93.47,225.02,0.26854,-0.2463,2020-03-01 00:23:48.580,2020-04-24 08:00:00,54 days 07:36:11.420000
194646,ETH-24APR20-220-P,1583022232733000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122202,87.85,225.02,-0.40671999999999997,-0.27236,2020-03-01 00:23:52.733,2020-04-24 08:00:00,54 days 07:36:07.267000
194873,ETH-24APR20-200-P,1583022234034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.07903099999999999,87.87,225.02,-0.30251,-0.24503000000000003,2020-03-01 00:23:54.034,2020-04-24 08:00:00,54 days 07:36:05.966000
194866,ETH-24APR20-280-C,1583022234034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063204,91.07,225.02,0.32757,-0.26274000000000003,2020-03-01 00:23:54.034,2020-04-24 08:00:00,54 days 07:36:05.966000
194881,ETH-24APR20-240-C,1583022234036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.108375,87.95,225.02,0.49188000000000004,-0.2803,2020-03-01 00:23:54.036,2020-04-24 08:00:00,54 days 07:36:05.964000
194984,ETH-24APR20-260-C,1583022234356000,call,260.0,1587715200000000,0.077,273.0,0.091,273.0,0.083614,90.19,225.02,0.40464,-0.27926999999999996,2020-03-01 00:23:54.356,2020-04-24 08:00:00,54 days 07:36:05.644000
195035,ETH-24APR20-300-C,1583022234356000,call,300.0,1587715200000000,0.0435,286.0,0.057,286.0,0.049785,93.48,225.02,0.26853,-0.24629,2020-03-01 00:23:54.356,2020-04-24 08:00:00,54 days 07:36:05.644000
195393,ETH-24APR20-220-P,1583022238732000,put,220.0,1587715200000000,0.1135,245.0,0.1295,245.0,0.122223,87.85,225.01,-0.40676999999999996,-0.27236,2020-03-01 00:23:58.732,2020-04-24 08:00:00,54 days 07:36:01.268000
195508,ETH-24APR20-200-P,1583022240034000,put,200.0,1587715200000000,0.0715,269.0,0.084,269.0,0.079067,87.88,225.01,-0.30257,-0.24506999999999998,2020-03-01 00:24:00.034,2020-04-24 08:00:00,54 days 07:35:59.966000
195504,ETH-24APR20-280-C,1583022240034000,call,280.0,1587715200000000,0.057999999999999996,280.0,0.069,430.0,0.063195,91.07,225.01,0.32753000000000004,-0.26273,2020-03-01 00:24:00.034,2020-04-24 08:00:00,54 days 07:35:59.966000
195510,ETH-24APR20-240-C,1583022240036000,call,240.0,1587715200000000,0.102,265.0,0.115,265.0,0.10835299999999999,87.95,225.01,0.49181,-0.28028000000000003,2020-03-01 00:24:00.036,2020-04-24 08:00:00,54 days 07:35:59.964000
